(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(13.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(12.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(11.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(10.0,11.0)
(9.0,11.0)
(9.0,11.0)
(9.0,11.0)
(9.0,11.0)
(9.0,11.0)
(9.0,11.0)
(9.0,11.0)
(9.0,11.0)
(9.0,11.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,12.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,13.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,14.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,15.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,16.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,17.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,18.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,19.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(9.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(8.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(7.0,20.0)
(6.0,20.0)
(6.0,20.0)
(6.0,20.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(16.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(15.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,13.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,12.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(14.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(15.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(16.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(17.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,11.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,12.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,13.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(18.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(19.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(20.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
(21.0,14.0)
